Product ID;Active (0/1);Name *;Categories;Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Receive a low stock alert by email;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags;Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order;Product available date;Product creation date;Show price;Image URLs;Image alt texts;Delete existing images;Feature(Name:Value:Position);Available online only;Condition;Customizable;Uploadable files;Text fields;Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories
;1;KR-12B1Z20 agyas lánckerék;Lánckerekek;4269;1;;0;;0;;;N-KR-10-12B1_Z20;;;Európai;;;;;;;;1.6;5 nap;14 nap;6;;;;;;db;4269;"Európai gyártmányú egysoros 20 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 20 fogszámú nem fogedzett agyas lánckerék;N-KR-10-12B1_Z20;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-12B1Z20 agyas lánckerék;0;Típus:Agyas lánckerék:1,Fogedzett:Nem:2,Fogszám:20:3,Kivitel:Egysoros:4,Anyag:Acél:5;;;;;;;;;;;;;;;;
;1;KR-12B1Z20 agyas lánckerék;Lánckerekek;4269;1;;0;;0;;;N-KR-4-12B1_Z20_G;;;Európai;;;;;;;;1.6;5 nap;14 nap;3;;;;;;db;4269;"Európai gyártmányú egysoros 20 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 20 fogszámú igen fogedzett agyas lánckerék;N-KR-4-12B1_Z20_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-12B1Z20 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:20:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z13 agyas lánckerék;Lánckerekek;5171;1;;0;;0;;;N-KR-4-16B1_Z13_G;;;Európai;;;;;;;;1.7;5 nap;14 nap;6;;;;;;db;5171;"Európai gyártmányú egysoros 13 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 13 fogszámú igen fogedzett agyas lánckerék;N-KR-4-16B1_Z13_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z13 agyas lánckerék;0;Típus:Agyas lánckerék:1,Fogedzett:Igen:2,Fogszám:13:3,Kivitel:Egysoros:4,Anyag:Acél:5;;;;;;;;;;;;;;;;
;1;KR-12B2Z15 agyas lánckerék;Lánckerekek;4896;1;;0;;0;;;N-KR-10-12B2_Z15;;;Európai;;;;;;;;1.7;5 nap;14 nap;1;;;;;;db;4896;"Európai gyártmányú kétsoros 15 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú kétsoros 15 fogszámú nem fogedzett agyas lánckerék;N-KR-10-12B2_Z15;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-2.png,http://localhost/product-images/D-KR-2.png;KR-12B2Z15 agyas lánckerék;0;Fogedzett:Nem:1,Fogszám:15:2,Kivitel:Kétsoros:3,Anyag:Acél:4,Típus:Agyas lánckerék:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z13 agyas lánckerék;Lánckerekek;4544;1;;0;;0;;;N-KR-10-16B1_Z13;;;Európai;;;;;;;;1.7;5 nap;14 nap;2;;;;;;db;4544;"Európai gyártmányú egysoros 13 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 13 fogszámú nem fogedzett agyas lánckerék;N-KR-10-16B1_Z13;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z13 agyas lánckerék;0;Típus:Agyas lánckerék:1,Fogedzett:Nem:2,Fogszám:13:3,Kivitel:Egysoros:4,Anyag:Acél:5;;;;;;;;;;;;;;;;
;1;KR-10B1Z26 agyas lánckerék;Lánckerekek;4678;1;;0;;0;;;N-KR-10-10B1_Z26;;;Európai;;;;;;;;1.8;5 nap;14 nap;16;;;;;;db;4678;"Európai gyártmányú egysoros 26 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 26 fogszámú nem fogedzett agyas lánckerék;N-KR-10-10B1_Z26;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-10B1Z26 agyas lánckerék;0;Fogedzett:Nem:1,Fogszám:26:2,Kivitel:Egysoros:3,Anyag:Acél:4,Típus:Agyas lánckerék:5;;;;;;;;;;;;;;;;
;1;KR-10B1Z27 agyas lánckerék;Lánckerekek;5094;1;;0;;0;;;N-KR-10-10B1_Z27;;;Európai;;;;;;;;1.9;5 nap;14 nap;6;;;;;;db;5094;"Európai gyártmányú egysoros 27 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 27 fogszámú nem fogedzett agyas lánckerék;N-KR-10-10B1_Z27;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-10B1Z27 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:27:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-10B1Z27 agyas lánckerék;Lánckerekek;5094;1;;0;;0;;;N-KR-4-10B1_Z27_G;;;Európai;;;;;;;;1.9;5 nap;14 nap;10;;;;;;db;5094;"Európai gyártmányú egysoros 27 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 27 fogszámú igen fogedzett agyas lánckerék;N-KR-4-10B1_Z27_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-10B1Z27 agyas lánckerék;0;Fogszám:27:1,Kivitel:Egysoros:2,Anyag:Acél:3,Típus:Agyas lánckerék:4,Fogedzett:Igen:5;;;;;;;;;;;;;;;;
;1;KR-06B2Z40 agyas lánckerék;Lánckerekek;4979;1;;0;;0;;;N-KR-10-06B2_Z40;;;Európai;;;;;;;;1.9;5 nap;14 nap;10;;;;;;db;4979;"Európai gyártmányú kétsoros 40 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú kétsoros 40 fogszámú nem fogedzett agyas lánckerék;N-KR-10-06B2_Z40;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-2.png,http://localhost/product-images/D-KR-2.png;KR-06B2Z40 agyas lánckerék;0;Fogedzett:Nem:1,Fogszám:40:2,Kivitel:Kétsoros:3,Anyag:Acél:4,Típus:Agyas lánckerék:5;;;;;;;;;;;;;;;;
;1;KR-10B1Z228 agyas lánckerék;Lánckerekek;5229;1;;0;;0;;;N-KR-10-10B1_Z228;;;Európai;;;;;;;;2.0;5 nap;14 nap;4;;;;;;db;5229;"Európai gyártmányú egysoros 228 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 228 fogszámú nem fogedzett agyas lánckerék;N-KR-10-10B1_Z228;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-10B1Z228 agyas lánckerék;0;Típus:Agyas lánckerék:1,Fogedzett:Nem:2,Fogszám:228:3,Kivitel:Egysoros:4,Anyag:Acél:5;;;;;;;;;;;;;;;;
;1;KR-10B1Z28 agyas lánckerék;Lánckerekek;5229;1;;0;;0;;;N-KR-4-10B1_Z28_G;;;Európai;;;;;;;;2.0;5 nap;14 nap;9;;;;;;db;5229;"Európai gyártmányú egysoros 28 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 28 fogszámú igen fogedzett agyas lánckerék;N-KR-4-10B1_Z28_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-10B1Z28 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:28:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-12B2Z16 agyas lánckerék;Lánckerekek;5668;1;;0;;0;;;N-KR-10-12B2_Z16;;;Európai;;;;;;;;2.0;5 nap;14 nap;3;;;;;;db;5668;"Európai gyártmányú kétsoros 16 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú kétsoros 16 fogszámú nem fogedzett agyas lánckerék;N-KR-10-12B2_Z16;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-2.png,http://localhost/product-images/D-KR-2.png;KR-12B2Z16 agyas lánckerék;0;Kivitel:Kétsoros:1,Anyag:Acél:2,Típus:Agyas lánckerék:3,Fogedzett:Nem:4,Fogszám:16:5;;;;;;;;;;;;;;;;
;1;KR-12B2Z16 agyas lánckerék;Lánckerekek;5668;1;;0;;0;;;N-KR-4-12B2_Z16_G;;;Európai;;;;;;;;2.0;5 nap;14 nap;5;;;;;;db;5668;"Európai gyártmányú kétsoros 16 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú kétsoros 16 fogszámú igen fogedzett agyas lánckerék;N-KR-4-12B2_Z16_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-2.png,http://localhost/product-images/D-KR-2.png;KR-12B2Z16 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:16:4,Kivitel:Kétsoros:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z14 agyas lánckerék;Lánckerekek;5171;1;;0;;0;;;N-KR-10-16B1_Z14;;;Európai;;;;;;;;2.1;5 nap;14 nap;7;;;;;;db;5171;"Európai gyártmányú egysoros 14 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 14 fogszámú nem fogedzett agyas lánckerék;N-KR-10-16B1_Z14;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z14 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:14:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-16B1Z14 agyas lánckerék;Lánckerekek;5171;1;;0;;0;;;N-KR-5-16B1_Z14_G;;;Európai;;;;;;;;2.1;5 nap;14 nap;0;;;;;;db;5171;"Európai gyártmányú egysoros 14 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 14 fogszámú igen fogedzett agyas lánckerék;N-KR-5-16B1_Z14_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-16B1Z14 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:14:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-10B1Z29 agyas lánckerék;Lánckerekek;5408;1;;0;;0;;;N-KR-10-10B1_Z29;;;Európai;;;;;;;;2.1;5 nap;14 nap;6;;;;;;db;5408;"Európai gyártmányú egysoros 29 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 29 fogszámú nem fogedzett agyas lánckerék;N-KR-10-10B1_Z29;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-10B1Z29 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:29:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-08B1Z29 agyas lánckerék;Lánckerekek;3488;1;;0;;0;;;N-KR-10-08B1_Z29;;;Európai;;;;;;;;2.1;5 nap;14 nap;7;;;;;;db;3488;"Európai gyártmányú egysoros 29 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 29 fogszámú nem fogedzett agyas lánckerék;N-KR-10-08B1_Z29;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-08B1Z29 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:29:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-10B1Z29 agyas lánckerék;Lánckerekek;5408;1;;0;;0;;;N-KR-4-10B1_Z29_G;;;Európai;;;;;;;;2.1;5 nap;14 nap;5;;;;;;db;5408;"Európai gyártmányú egysoros 29 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 29 fogszámú igen fogedzett agyas lánckerék;N-KR-4-10B1_Z29_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-10B1Z29 agyas lánckerék;0;Fogszám:29:1,Kivitel:Egysoros:2,Anyag:Acél:3,Típus:Agyas lánckerék:4,Fogedzett:Igen:5;;;;;;;;;;;;;;;;
;1;KR-10B1Z30 agyas lánckerék;Lánckerekek;5958;1;;0;;0;;;N-KR-10-10B1_Z30;;;Európai;;;;;;;;2.1;5 nap;14 nap;5;;;;;;db;5958;"Európai gyártmányú egysoros 30 fogszámú nem fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 30 fogszámú nem fogedzett agyas lánckerék;N-KR-10-10B1_Z30;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-10B1Z30 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Nem:3,Fogszám:30:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
;1;KR-10B1Z30 agyas lánckerék;Lánckerekek;5958;1;;0;;0;;;N-KR-4-10B1_Z30_G;;;Európai;;;;;;;;2.1;5 nap;14 nap;10;;;;;;db;5958;"Európai gyártmányú egysoros 30 fogszámú igen fogedzett agyas lánckerék.<p style='color: red;'>A lánckerék technikai furattal van ellátva. Amennyiben megmunkálva kívánja beszerezni, vegye fel a kapcsolatot a munkatársunkkal a kívánt furat méretének egyeztetése érdekében!</p><br><strong>Figyelem!</strong><br>A termékkép illusztráció, a pontos műszaki tartalmat a cikkszám és a termék megnevezése tartalmazza! Kérdés, kérés esetén hívja munkatársunkat, vagy vegye fel velünk a kapcsolatot!";;Lánckerék;Lánckerék;soros lánckerék;Európai gyártmányú egysoros 30 fogszámú igen fogedzett agyas lánckerék;N-KR-4-10B1_Z30_G;Raktáron;Rendelhető;1;;;1;http://localhost/product-images/N-KR-1.png,http://localhost/product-images/D-KR-1.png;KR-10B1Z30 agyas lánckerék;0;Anyag:Acél:1,Típus:Agyas lánckerék:2,Fogedzett:Igen:3,Fogszám:30:4,Kivitel:Egysoros:5;;;;;;;;;;;;;;;;
